Unnamed: 0,order_book_id,date,prev_settlement,total_turnover,low,high,close,settlement,limit_up,contract_multiplier,prev_close,open_interest,day_session_open,limit_down,open,strike_price,volume,maturity_date,underlying_symbol,option_type,exercise_type,time_to_expire,delta,gamma,vega,theta,rho,iv,underlying_close,underlying_open,underlying_high,underlying_low,hv_20d,risk_free_rate,moneyness(S/K),log_moneyness(ln(S/K)),moneyness(K/S),log_moneyness(ln(K/S)),call_put,euro_american,expiry_yymm
1888,IO2401P3500,2023-10-25,115.0,143540.0,87.8,99.6,98.2,101.0,463.6,100,113.8,29.0,94.8,0.2,94.8,3500.0,15.0,2024-01-19,IO,Put,E,0.2356164383561644,-0.4579425320553594,0.0014752966399109,674.8563553098551,-198.2915501722296,-401.2643813823642,0.1580828592064485,3504.4576,3524.2965,3531.8314,3500.9154,0.1377005294595015,0.027052,1.0012736,0.0012727896594801,0.998728019993736,-0.0012727896594801,1,0,2401
849,IO2405C3750,2024-03-22,30.8,733880.0,23.4,26.8,24.8,23.6,388.8,100,32.0,270.0,26.4,0.2,26.4,3750.0,287.0,2024-05-17,IO,Call,E,0.1534246575342465,0.2038424171919655,0.0012679389189649,393.1964859583052,-215.5156368080248,107.06299221811064,0.160835935746154,3545.0023,3571.2736,3575.7171,3522.8404,0.1357446336214398,0.023051,0.9453339466666668,-0.0562170311973107,1.0578272403377569,0.0562170311973107,0,0,2405
618,IO2408C3550,2024-07-19,30.0,20437540.0,23.6,35.2,34.8,34.8,382.0,100,30.0,4345.0,26.4,0.2,26.4,3550.0,6589.0,2024-08-16,IO,Call,E,0.0767123287671232,0.4753857874798335,0.0041509769828451,390.2990143241237,-271.6827210779741,126.39106142273889,0.0978626582515205,3539.0156,3500.8052,3545.3383,3493.0734,0.0940782004778182,0.022614,0.9969058028169014,-0.0030989941088475,1.0031038009552713,0.0030989941088476,0,0,2408
243,IO2406C3000,2024-01-11,334.8,102480.0,341.6,341.6,341.6,352.8,662.4,100,337.8,238.0,341.6,7.2,341.6,3000.0,3.0,2024-06-21,IO,Call,E,0.4438356164383562,0.8547575908530087,0.0006920708204935,500.9931386457541,-122.38814274147576,1098.6703726655155,0.1501658586945228,3295.6717,3275.3086,3311.1137,3266.7911,0.1363745962040395,0.024992,1.098557233333333,0.0939977128356258,0.910284844209452,-0.0939977128356257,0,0,2406
1555,IO2410P3050,2024-09-30,0.6,76880.0,0.4,1.4,1.0,1.0,370.8,100,0.6,1629.0,0.4,0.2,0.4,3050.0,986.0,2024-10-18,IO,Put,E,0.0493150684931506,-0.0065116840258606,3.996383113389943e-05,16.311075361073833,-84.44422417968046,-1.3395847101684293,0.5126812417636712,4017.8545,3846.6515,4038.6968,3796.5045,0.3830271981578133,0.021518,1.317329344262295,0.2756064630719565,0.7591116104378594,-0.2756064630719564,1,0,2410
506,IO2402C3400,2023-11-21,219.8,22820.0,228.2,228.2,228.2,225.6,577.4,100,222.6,2.0,228.2,0.2,228.2,3400.0,1.0,2024-02-19,IO,Call,E,0.2465753424657534,0.7832877568786005,0.0010985659275205,521.9751210423198,-198.54457862866744,635.3771036257358,0.150261957965709,3581.0674,3587.8779,3615.0569,3575.682,0.098428436222116,0.026684,1.0532551176470588,0.0518854807752805,0.9494375894740212,-0.0518854807752805,0,0,2402
2277,IO2408P3800,2024-07-16,349.6,1000180.0,330.2,352.2,330.2,331.6,697.2,100,346.0,149.0,344.2,2.0,344.2,3800.0,29.0,2024-08-16,IO,Put,E,0.084931506849315,-0.8037901126149102,0.0008738803166089,282.1441898587173,-471.1971394110275,-266.8621622914052,0.3106279423797426,3498.2827,3466.8523,3500.2943,3464.3655,0.0955483893239522,0.0226129999999999,0.920600710526316,-0.0827288757914338,1.0862472606916531,0.082728875791434,1,0,2408
989,IO2402C3800,2023-12-06,12.2,40880.0,10.2,13.2,10.2,10.2,351.6,100,12.2,64.0,11.8,0.2,11.8,3800.0,35.0,2024-02-19,IO,Call,E,0.2054794520547945,0.0865672174812149,0.0005971191097681,243.10012514353065,-104.82070086088925,58.37566994488912,0.1714354702635653,3399.598,3387.8798,3420.2773,3382.9457,0.1009429055603095,0.026725,0.8946310526315789,-0.1113438773946854,1.1177792197783385,0.1113438773946854,0,0,2402
598,IO2403C3300,2023-09-21,496.4,429500.0,460.6,502.0,460.6,461.4,866.8,100,506.6,82.0,502.0,126.0,502.0,3300.0,9.0,2024-03-15,IO,Call,E,0.4821917808219178,0.8015539070505848,0.000514005873215,710.5984036815713,-193.8602318111801,1197.3126814627535,0.212581657715916,3672.4448,3698.313,3708.4557,3672.4448,0.1211687435146473,0.026576,1.1128620606060606,0.1069351298474159,0.8985839623784133,-0.106935129847416,0,0,2403
235,IO2410C3100,2024-08-15,215.2,284580.0,221.2,255.0,246.0,244.2,546.0,100,222.4,28.0,233.6,0.2,233.6,3100.0,12.0,2024-10-18,IO,Call,E,0.1753424657534246,1.0,0.0,0.0,-42.26320619869608,542.2607043410501,3.372268557337168e-08,3341.953,3301.4455,3356.7644,3297.9711,0.140174898884787,0.02205,1.0780493548387096,0.0751532551481414,0.9276013157575824,-0.0751532551481416,0,0,2410
1963,IO2411P3100,2024-09-13,50.8,19120.0,45.4,49.0,47.8,53.0,368.0,100,48.4,176.0,45.4,0.2,45.4,3100.0,4.0,2024-11-15,IO,Put,E,0.1726027397260274,-0.353265909161861,0.0019199739245087,487.7907541295944,-193.1481315223212,-200.88467076149124,0.1474766911925636,3159.247,3174.0344,3188.9145,3159.247,0.1020240469025634,0.020724,1.019111935483871,0.018931596572635,0.9812464805695787,-0.0189315965726349,1,0,2411
3006,IO2409C3850,2024-07-17,5.2,4140.0,5.0,5.4,5.0,5.0,355.0,100,5.2,274.0,5.0,0.2,5.0,3850.0,8.0,2024-09-20,IO,Call,E,0.1780821917808219,0.0587887946266299,0.0005786046842673,173.23150945009152,-69.65331158469883,35.768630222687015,0.1371183103681705,3501.5836,3494.209,3514.4753,3486.2229,0.0944493256919786,0.0225979999999999,0.9095022337662336,-0.094857824989336,1.0995025222302277,0.0948578249893359,0,0,2409
